"","month","day","dep_time","dep_delay","arr_time","arr_delay","carrier","tailnum","flight","dest","air_time","distance","hour","minute"
"26909",4,17,623,-7,846,-3,"AS","N435AS",558,"LAX",119,834,6,23
"26910",4,17,624,-6,834,-5,"OO","N225AG",3456,"BUR",111,817,6,24
"26911",4,17,624,-6,1348,-11,"DL","N3732J",1156,"ATL",246,2172,6,24
"26912",4,17,625,-5,912,12,"OO","N817SK",4692,"LAX",121,834,6,25
"26913",4,17,635,-10,853,-9,"OO","N224AG",3460,"ONT",118,838,6,35
"26914",4,17,636,-4,853,-11,"AS","N305AS",576,"SAN",126,933,6,36
"26915",4,17,642,-3,902,-18,"WN","N927WN",1927,"PHX",129,1009,6,42
"26916",4,17,644,-6,1238,-7,"AA","N3KAAA",2218,"ORD",206,1739,6,44
"26917",4,17,645,-5,1146,-18,"DL","N6705Y",2090,"MSP",165,1426,6,45
"26918",4,17,648,-2,931,-9,"WN","N630WN",476,"SLC",83,630,6,48
"26919",4,17,649,-11,831,-14,"VX","N846VA",84,"SFO",86,550,6,49
"26920",4,17,651,-4,1024,-16,"WN","N286WN",1006,"ABQ",133,1111,6,51
"26921",4,17,652,-8,1456,-14,"DL","N378DA",400,"JFK",285,2454,6,52
"26922",4,17,653,-7,948,-17,"AS","N535AS",833,"HNL",332,2603,6,53
"26923",4,17,656,-9,934,10,"AS","N611AS",582,"SNA",131,859,6,56
"26924",4,17,657,-13,929,-13,"AS","N527AS",644,"PHX",129,1009,6,57
"26925",4,17,658,-2,925,7,"B6","N561JB",1121,"LGB",119,846,6,58
"26926",4,17,700,-10,910,-3,"AS","N619AS",626,"LAS",106,763,7,0
"26927",4,17,703,-2,823,-12,"WN","N720WN",3142,"SMF",69,479,7,3
"26928",4,17,719,-1,1006,-34,"AS","N596AS",855,"KOA",334,2607,7,19
"26929",4,17,722,-7,818,-5,"OO","N568SW",5379,"SEA",39,129,7,22
"26930",4,17,733,-12,915,-21,"UA","N37293",1616,"SFO",88,550,7,33
"26931",4,17,734,-11,937,-17,"OO","N216AG",3486,"BOI",48,344,7,34
"26932",4,17,736,-4,928,-1,"AS","N760AS",244,"SFO",95,550,7,36
"26933",4,17,746,-8,1522,-24,"UA","N559UA",250,"IAD",263,2327,7,46
"26934",4,17,800,-5,1338,-7,"AA","N4YEAA",1220,"DFW",193,1616,8,0
"26935",4,17,810,-5,1600,-34,"US","N675AW",669,"PHL",269,2406,8,10
"26936",4,17,818,8,1335,0,"WN","N660SW",381,"MCI",184,1482,8,18
"26937",4,17,822,-8,913,-6,"OO","N217AG",3473,"SEA",31,129,8,22
"26938",4,17,829,-1,1014,-1,"WN","N475WN",497,"OAK",91,543,8,29
"26939",4,17,839,-5,1412,-33,"UA","N849UA",722,"ORD",197,1739,8,39
"26940",4,17,841,41,1117,62,"AS","N703AS",568,"LAX",122,834,8,41
"26941",4,17,844,-1,1106,-7,"US","N672AW",440,"PHX",128,1009,8,44
"26942",4,17,852,-8,1615,-14,"DL","N380DA",2464,"ATL",245,2172,8,52
"26943",4,17,853,-7,952,-2,"OO","N586SW",5428,"SEA",38,129,8,53
"26944",4,17,904,-11,1138,-27,"OO","N215AG",3466,"TUS",140,1119,9,4
"26945",4,17,909,-11,1716,-25,"AS","N440AS",30,"BOS",286,2537,9,9
"26946",4,17,927,-3,1205,2,"AS","N786AS",640,"PHX",131,1009,9,27
"26947",4,17,930,-5,1729,-11,"AS","N531AS",764,"DCA",267,2350,9,30
"26948",4,17,946,-9,1208,-27,"AS","N563AS",131,"ANC",190,1542,9,46
"26949",4,17,948,-10,1133,-17,"UA","N820UA",699,"SFO",89,550,9,48
"26950",4,17,1001,1,1316,-14,"WN","N214WN",761,"DEN",122,991,10,1
"26951",4,17,1005,-5,1231,5,"AS","N622AS",580,"SNA",133,859,10,5
"26952",4,17,1005,-10,1532,-32,"AS","N409AS",654,"DFW",187,1616,10,5
"26953",4,17,1008,-7,1244,-31,"HA","N391HA",25,"HNL",327,2603,10,8
"26954",4,17,1013,8,1742,-8,"AS","N407AS",752,"ATL",250,2172,10,13
"26955",4,17,1023,-7,1611,-19,"AS","N626AS",686,"ORD",203,1739,10,23
"26956",4,17,1026,1,1307,2,"DL","N371NB",2189,"SLC",80,630,10,26
"26957",4,17,1039,-3,1412,-6,"OO","N928SW",5576,"DEN",127,991,10,39
"26958",4,17,1048,-7,1142,-7,"OO","N568SW",5397,"SEA",40,129,10,48
"26959",4,17,1048,-2,1309,-8,"OO","N760SK",6518,"LAX",118,834,10,48
"26960",4,17,1050,0,1305,10,"WN","N932WN",4016,"LAS",114,763,10,50
"26961",4,17,1052,-3,1323,13,"AS","N754AS",564,"LAX",123,834,10,52
"26962",4,17,1059,4,1214,-1,"WN","N414WN",1617,"RNO",62,444,10,59
"26963",4,17,1105,-6,1300,-3,"OO","N874AS",5197,"SFO",89,550,11,5
"26964",4,17,1108,-2,1251,1,"WN","N417WN",1249,"SJC",91,569,11,8
"26965",4,17,1122,-3,1400,3,"US","N819AW",634,"PHX",130,1009,11,22
"26966",4,17,1128,-2,1353,4,"AS","N506AS",572,"SAN",133,933,11,28
"26967",4,17,1131,-9,1317,-8,"VX","N521VA",817,"SFO",96,550,11,31
"26968",4,17,1133,3,1313,3,"WN","N499WN",2587,"OAK",85,543,11,33
"26969",4,17,1136,-14,1431,-11,"AS","N585AS",809,"OGG",329,2562,11,36
"26970",4,17,1138,58,1454,50,"F9","N213FR",360,"DEN",120,991,11,38
"26971",4,17,1142,-3,1837,-14,"DL","N805DN",2555,"DTW",217,1953,11,42
"26972",4,17,1149,29,1312,27,"WN","N210WN",3383,"SMF",72,479,11,49
"26973",4,17,1155,4,1752,0,"UA","N68452",1175,"IAH",213,1825,11,55
"26974",4,17,1159,-7,1247,-2,"OO","N586SW",5325,"RDM",33,116,11,59
"26975",4,17,1159,-1,1955,-16,"DL","N703TW",2563,"JFK",280,2454,11,59
"26976",4,17,1206,-4,1415,0,"OO","N225AG",3454,"BUR",117,817,12,6
"26977",4,17,1208,-3,1244,-6,"OO","N221SW",5411,"EUG",28,106,12,8
"26978",4,17,1222,12,1751,1,"AA","N4XSAA",1568,"DFW",190,1616,12,22
"26979",4,17,1223,-7,1407,-13,"AS","N607AS",388,"SFO",87,550,12,23
"26980",4,17,1226,-5,1410,-10,"UA","N423UA",353,"SFO",87,550,12,26
"26981",4,17,1246,-4,1749,-15,"DL","N902DA",2164,"MSP",166,1426,12,46
"26982",4,17,1254,-6,1502,-2,"AS","N619AS",622,"LAS",114,763,12,54
"26983",4,17,1256,-4,1457,-8,"WN","N8612K",579,"LAS",107,763,12,56
"26984",4,17,1302,2,1450,15,"WN","N643SW",980,"OAK",89,543,13,2
"26985",4,17,1310,-5,1530,-3,"OO","N224AG",3478,"LGB",124,846,13,10
"26986",4,17,1310,-5,1853,-27,"AA","N3BSAA",115,"ORD",199,1739,13,10
"26987",4,17,1318,-2,2042,-7,"DL","N802DN",773,"ATL",243,2172,13,18
"26988",4,17,1320,0,1602,-1,"DL","N396DA",642,"SLC",81,630,13,20
"26989",4,17,1329,14,1559,25,"B6","N561JB",1521,"LGB",122,846,13,29
"26990",4,17,1351,29,1538,28,"UA","N833UA",367,"SFO",92,550,13,51
"26991",4,17,1358,13,1640,20,"WN","N221WN",532,"PHX",139,1009,13,58
"26992",4,17,1407,2,1647,27,"AS","N527AS",570,"LAX",133,834,14,7
"26993",4,17,1419,4,1547,7,"WN","N670SW",274,"SMF",73,479,14,19
"26994",4,17,1424,14,2012,2,"WN","N728SW",858,"MDW",216,1751,14,24
"26995",4,17,1428,-2,1515,-6,"OO","N221SW",5423,"SEA",37,129,14,28
"26996",4,17,1428,9,2009,-6,"UA","N538UA",464,"ORD",197,1739,14,28
"26997",4,17,1438,-7,1756,-14,"F9","N925FR",234,"DEN",124,991,14,38
"26998",4,17,1445,-7,1728,15,"OO","N608SK",4761,"LAX",127,834,14,45
"26999",4,17,1453,-7,2011,-3,"DL","N915DN",2430,"MSP",168,1426,14,53
"27000",4,17,1458,-7,1730,10,"AS","N703AS",588,"PSP",133,873,14,58
"27001",4,17,1501,-9,1820,-17,"UA","N802UA",488,"DEN",122,991,15,1
"27002",4,17,1509,-1,1743,2,"US","N601AW",494,"PHX",139,1009,15,9
"27003",4,17,1517,-13,2055,-20,"AA","N598AA",157,"DFW",197,1616,15,17
"27004",4,17,1543,-7,1809,2,"AS","N618AS",584,"SNA",131,859,15,43
"27005",4,17,1546,-4,1743,3,"OO","N412SW",5212,"SFO",92,550,15,46
"27006",4,17,1601,-8,1658,-2,"OO","N237SW",5404,"SEA",38,129,16,1
"27007",4,17,1602,47,1938,58,"WN","N735SA",466,"DEN",122,991,16,2
"27008",4,17,1618,-7,1833,-2,"OO","N215AG",3494,"SBA",120,784,16,18
"27009",4,17,1626,-4,1810,4,"AS","N786AS",402,"SJC",90,569,16,26
"27010",4,17,1627,12,1900,0,"WN","N556WN",3484,"SLC",84,630,16,27
"27011",4,17,1628,-2,1841,-2,"OO","N223AG",3462,"ONT",120,838,16,28
"27012",4,17,1640,-1,1917,-5,"DL","N808DN",1194,"SLC",80,630,16,40
"27013",4,17,1644,24,1830,25,"WN","N697SW",344,"SJC",93,569,16,44
"27014",4,17,1714,39,1900,50,"WN","N742SW",522,"OAK",91,543,17,14
"27015",4,17,1727,-2,1823,3,"OO","N221SW",5417,"SEA",42,129,17,27
"27016",4,17,1730,-5,2000,1,"AS","N622AS",562,"LAX",125,834,17,30
"27017",4,17,1739,-4,2101,-21,"OO","N923SW",5659,"DEN",121,991,17,39
"27018",4,17,1740,-5,1954,3,"OO","N225AG",3488,"BUR",118,817,17,40
"27019",4,17,1741,1,1945,0,"WN","N465WN",1016,"LAS",113,763,17,41
"27020",4,17,1753,-7,2028,-2,"US","N621AW",577,"PHX",135,1009,17,53
"27021",4,17,1757,-4,1957,6,"OO","N945SW",5553,"SFO",102,550,17,57
"27022",4,17,1802,-8,1945,-10,"VX","N521VA",948,"SFO",95,550,18,2
"27023",4,17,1803,13,2031,17,"OO","N633SK",4792,"LAX",126,834,18,3
"27024",4,17,1820,-7,2057,-13,"DL","N376NW",952,"SLC",79,630,18,20
"27025",4,17,1826,-9,2113,-15,"AS","N506AS",863,"OGG",328,2562,18,26
"27026",4,17,1850,-5,2102,8,"AS","N552AS",620,"LAS",111,763,18,50
"27027",4,17,1853,23,2029,14,"WN","N739GB",1890,"OAK",82,543,18,53
"27028",4,17,1859,-6,2050,-10,"AS","N619AS",386,"SFO",89,550,18,59
"27029",4,17,1904,-6,2134,-6,"OO","N908SW",6250,"LAX",129,834,19,4
"27030",4,17,1908,-6,2013,8,"OO","N568SW",5305,"SEA",45,129,19,8
"27031",4,17,1910,-5,2229,-9,"F9","N929FR",794,"DEN",122,991,19,10
"27032",4,17,1946,-4,2214,-24,"AS","N409AS",137,"ANC",196,1542,19,46
"27033",4,17,1954,-1,2134,4,"AS","N530AS",404,"SJC",84,569,19,54
"27034",4,17,1959,-2,2042,2,"OO","N237SW",5465,"RDM",28,116,19,59
"27035",4,17,2000,-2,2040,-1,"OO","N221SW",5403,"EUG",28,106,20,0
"27036",4,17,2002,17,2146,13,"UA","N38424",1241,"SFO",89,550,20,2
"27037",4,17,2010,-5,2223,-3,"OO","N218AG",3464,"ONT",121,838,20,10
"27038",4,17,2020,100,2148,103,"WN","N359SW",758,"SMF",75,479,20,20
"27039",4,17,2023,-9,2211,-11,"OO","N412SW",5210,"SFO",91,550,20,23
"27040",4,17,2023,8,2209,4,"WN","N217JC",130,"OAK",86,543,20,23
"27041",4,17,2046,-4,2313,1,"AS","N535AS",598,"SAN",132,933,20,46
"27042",4,17,2047,-8,2314,-4,"AS","N586AS",566,"LAX",121,834,20,47
"27043",4,17,2054,-1,2225,0,"WN","N602SW",32,"SMF",75,479,20,54
"27044",4,17,2054,-1,452,-14,"B6","N633JB",1206,"JFK",277,2454,20,54
"27045",4,17,2122,-8,2335,2,"AS","N625AS",624,"LAS",112,763,21,22
"27046",4,17,2125,10,2311,16,"WN","N404WN",2080,"SJC",88,569,21,25
"27047",4,17,2210,125,46,121,"WN","N620SW",380,"PHX",143,1009,22,10
"27048",4,17,2217,-3,2255,-4,"OO","N568SW",5440,"RDM",28,116,22,17
"27049",4,17,2225,-1,2301,-4,"OO","N234SW",5353,"EUG",25,106,22,25
"27050",4,17,2229,-1,2337,-1,"OO","N237SW",5437,"LMT",54,241,22,29
"27051",4,17,2243,8,117,-4,"AS","N626AS",143,"ANC",199,1542,22,43
"27052",4,17,2244,-1,608,-5,"DL","N805DN",1824,"ATL",244,2172,22,44
"27053",4,17,2248,33,628,18,"US","N769US",1930,"CLT",265,2282,22,48
"27054",4,17,2308,-7,443,-17,"UA","N566UA",700,"ORD",197,1739,23,8
"27055",4,17,2352,-7,535,-32,"UA","N407UA",472,"IAH",210,1825,23,52
"27056",4,18,47,-8,601,-8,"DL","N924DN",2200,"MSP",169,1426,0,47
"27057",4,18,513,-7,746,-4,"US","N547UW",649,"PHX",136,1009,5,13
"27058",4,18,533,-2,851,-16,"UA","N78438",1072,"DEN",120,991,5,33
"27059",4,18,544,-6,1157,2,"UA","N464UA",655,"IAH",222,1825,5,44
"27060",4,18,551,-9,913,-22,"WN","N966WN",2341,"DEN",122,991,5,51
"27061",4,18,554,-6,911,-16,"F9","N203FR",358,"DEN",120,991,5,54
"27062",4,18,554,-6,1143,3,"AA","N4YCAA",1650,"DFW",198,1616,5,54
"27063",4,18,555,-5,836,-9,"DL","N6709",1831,"SLC",82,630,5,55
"27064",4,18,556,-4,1403,-23,"UA","N37298",1082,"EWR",284,2434,5,56
"27065",4,18,557,-3,759,-6,"WN","N400WN",2519,"LAS",106,763,5,57
"27066",4,18,600,-10,1144,-26,"UA","N814UA",432,"ORD",197,1739,6,0
"27067",4,18,605,5,744,-1,"UA","N846UA",392,"SFO",82,550,6,5
"27068",4,18,607,-3,744,-11,"WN","N962WN",1015,"SJC",84,569,6,7
"27069",4,18,613,13,752,9,"AS","N786AS",406,"SJC",80,569,6,13
"27070",4,18,616,-4,1158,-27,"WN","N8317M",2163,"MDW",206,1751,6,16
"27071",4,18,623,-7,1405,6,"DL","N3757D",1156,"ATL",251,2172,6,23
"27072",4,18,624,-6,823,-16,"OO","N223AG",3456,"BUR",106,817,6,24
"27073",4,18,624,-6,902,13,"AS","N760AS",558,"LAX",116,834,6,24
"27074",4,18,625,-5,840,-20,"OO","N809SK",4692,"LAX",112,834,6,25
"27075",4,18,634,-11,850,-12,"OO","N216AG",3460,"ONT",118,838,6,34
"27076",4,18,634,-6,911,7,"AS","N708AS",232,"SAN",127,933,6,34
"27077",4,18,640,-5,916,-4,"WN","N371SW",1927,"PHX",141,1009,6,40
"27078",4,18,645,-5,1225,-20,"AA","N3EXAA",2218,"ORD",198,1739,6,45
"27079",4,18,647,-3,1142,-22,"DL","N6712B",2090,"MSP",158,1426,6,47
"27080",4,18,649,-1,924,-16,"WN","N656SW",476,"SLC",85,630,6,49
"27081",4,18,649,-11,906,-12,"B6","N653JB",1121,"LGB",114,846,6,49
"27082",4,18,650,-10,820,-25,"VX","N851VA",84,"SFO",79,550,6,50
"27083",4,18,651,-4,1035,-5,"WN","N389SW",1006,"ABQ",145,1111,6,51
"27084",4,18,655,-5,1450,-20,"DL","N394DA",400,"JFK",277,2454,6,55
"27085",4,18,656,-14,858,-15,"AS","N618AS",626,"LAS",105,763,6,56
"27086",4,18,657,-3,958,-7,"AS","N516AS",833,"HNL",338,2603,6,57
"27087",4,18,659,-6,929,5,"AS","N609AS",582,"SNA",129,859,6,59
"27088",4,18,700,-5,820,-15,"WN","N446WN",3142,"SMF",66,479,7,0
"27089",4,18,705,-5,938,-4,"AS","N546AS",644,"PHX",135,1009,7,5
"27090",4,18,712,-8,956,-44,"AS","N596AS",855,"KOA",331,2607,7,12
"27091",4,18,723,-6,829,6,"OO","N568SW",5379,"SEA",41,129,7,23
"27092",4,18,736,-4,912,-17,"AS","N755AS",244,"SFO",78,550,7,36
"27093",4,18,740,-5,943,-11,"OO","N225AG",3486,"BOI",47,344,7,40
"27094",4,18,744,-10,1516,-30,"UA","N535UA",250,"IAD",254,2327,7,44
"27095",4,18,745,0,923,-13,"UA","N38458",1161,"SFO",81,550,7,45
"27096",4,18,756,-4,1008,-7,"AS","N409AS",568,"LAX",113,834,7,56
"27097",4,18,801,-4,1339,-6,"AA","N4YNAA",1220,"DFW",196,1616,8,1
"27098",4,18,812,2,1331,-4,"WN","N360SW",381,"MCI",182,1482,8,12
"27099",4,18,813,-2,1604,-30,"US","N660AW",669,"PHL",274,2406,8,13
"27100",4,18,818,-12,908,-11,"OO","N215AG",3473,"SEA",32,129,8,18
"27101",4,18,828,-2,957,-18,"WN","N274WN",497,"OAK",76,543,8,28
"27102",4,18,835,-9,1425,-20,"UA","N822UA",722,"ORD",203,1739,8,35
"27103",4,18,842,-3,1113,0,"US","N657AW",519,"PHX",136,1009,8,42
"27104",4,18,854,-6,1656,27,"DL","N382DA",2464,"ATL",253,2172,8,54
"27105",4,18,856,-4,954,0,"OO","N234SW",5428,"SEA",41,129,8,56
"27106",4,18,908,-7,1150,-15,"OO","N218AG",3466,"TUS",147,1119,9,8
"27107",4,18,924,-6,1157,-6,"AS","N792AS",640,"PHX",137,1009,9,24
"27108",4,18,924,4,1721,-20,"AS","N461AS",30,"BOS",275,2537,9,24
"27109",4,18,930,-5,1710,-30,"AS","N520AS",764,"DCA",265,2350,9,30
"27110",4,18,950,-5,1222,-13,"AS","N619AS",131,"ANC",199,1542,9,50
"27111",4,18,1000,0,1318,-12,"WN","N451WN",761,"DEN",121,991,10,0
"27112",4,18,1002,-3,1756,6,"AS","N413AS",752,"ATL",254,2172,10,2
"27113",4,18,1004,-6,1219,-7,"AS","N625AS",580,"SNA",122,859,10,4
"27114",4,18,1009,-6,1556,-8,"AS","N435AS",654,"DFW",194,1616,10,9
"27115",4,18,1013,-2,1318,3,"HA","N390HA",25,"HNL",345,2603,10,13
"27116",4,18,1016,18,1153,3,"UA","N815UA",699,"SFO",81,550,10,16
"27117",4,18,1016,-4,1308,-37,"AS","N506AS",801,"LIH",337,2631,10,16
"27118",4,18,1018,-7,1300,-5,"DL","N333NB",2189,"SLC",85,630,10,18
"27119",4,18,1021,-9,1608,-22,"AS","N528AS",686,"ORD",196,1739,10,21
"27120",4,18,1032,-10,1356,-22,"OO","N919SW",5576,"DEN",124,991,10,32
"27121",4,18,1040,0,1356,-8,"F9","N219FR",360,"DEN",122,991,10,40
"27122",4,18,1046,-4,1245,-10,"WN","N279WN",4016,"LAS",106,763,10,46
"27123",4,18,1047,-3,1312,-5,"OO","N784SK",6518,"LAX",117,834,10,47
"27124",4,18,1050,-5,1212,-3,"WN","N7730A",1617,"RNO",62,444,10,50
"27125",4,18,1050,-5,1303,-7,"AS","N786AS",564,"LAX",115,834,10,50
"27126",4,18,1051,-4,1157,8,"OO","N568SW",5397,"SEA",45,129,10,51
"27127",4,18,1105,-6,1249,-14,"OO","N699BR",5197,"SFO",88,550,11,5
"27128",4,18,1111,1,1248,-2,"WN","N951WN",1249,"SJC",85,569,11,11
"27129",4,18,1115,-5,1332,-13,"OO","N633SK",4698,"LAX",114,834,11,15
"27130",4,18,1120,-5,1357,0,"US","N803AW",498,"PHX",137,1009,11,20
"27131",4,18,1125,-5,1341,-8,"AS","N597AS",572,"SAN",123,933,11,25
"27132",4,18,1126,-4,1257,-13,"WN","N490WN",2587,"OAK",77,543,11,26
"27133",4,18,1132,12,1252,7,"WN","N930WN",3383,"SMF",65,479,11,32
"27134",4,18,1135,-5,1317,-8,"VX","N528VA",817,"SFO",85,550,11,35
"27135",4,18,1135,-15,1427,-15,"AS","N592AS",809,"OGG",335,2562,11,35
"27136",4,18,1138,-7,1832,-19,"DL","N811DZ",2555,"DTW",218,1953,11,38
"27137",4,18,1159,-1,1957,-14,"DL","N704X",2563,"JFK",278,2454,11,59
"27138",4,18,1200,-6,1240,-9,"OO","N234SW",5325,"RDM",28,116,12,0
"27139",4,18,1206,15,1804,12,"UA","N30401",1175,"IAH",215,1825,12,6
"27140",4,18,1207,-3,1405,-10,"OO","N223AG",3454,"BUR",106,817,12,7
"27141",4,18,1209,-1,1746,-4,"AA","N4XPAA",1568,"DFW",193,1616,12,9
"27142",4,18,1223,-7,1400,-20,"AS","N611AS",388,"SFO",80,550,12,23
"27143",4,18,1227,-4,1403,-17,"UA","N495UA",353,"SFO",80,550,12,27
"27144",4,18,1243,-7,1741,-23,"DL","N922DX",2164,"MSP",160,1426,12,43
"27145",4,18,1253,-7,1453,-11,"AS","N618AS",622,"LAS",103,763,12,53
"27146",4,18,1300,0,1501,-4,"WN","N8321D",579,"LAS",105,763,13,0
"27147",4,18,1301,1,1436,1,"WN","N633SW",956,"OAK",79,543,13,1
"27148",4,18,1310,-5,1852,-28,"AA","N3FFAA",115,"ORD",194,1739,13,10
"27149",4,18,1313,-7,2134,45,"DL","N818DA",773,"ATL",263,2172,13,13
"27150",4,18,1315,-7,1458,-12,"UA","N844UA",367,"SFO",85,550,13,15
"27151",4,18,1315,-5,1600,-3,"DL","N3761R",642,"SLC",85,630,13,15
"27152",4,18,1353,38,1600,27,"OO","N216AG",3478,"LGB",115,846,13,53
"27153",4,18,1358,-7,1616,-4,"AS","N546AS",570,"LAX",116,834,13,58
"27154",4,18,1401,46,1609,35,"B6","N563JB",1521,"LGB",113,846,14,1
"27155",4,18,1412,121,1451,121,"OO","N584SW",5411,"EUG",28,106,14,12
"27156",4,18,1414,-5,1946,-29,"UA","N521UA",464,"ORD",192,1739,14,14
"27157",4,18,1414,4,2004,-6,"WN","N908WN",858,"MDW",209,1751,14,14
"27158",4,18,1416,1,1538,-2,"WN","N355SW",274,"SMF",67,479,14,16
"27159",4,18,1420,35,1647,27,"WN","N716SW",532,"PHX",134,1009,14,20
"27160",4,18,1437,-8,1802,-8,"F9","N904FR",234,"DEN",129,991,14,37
"27161",4,18,1457,-8,1715,-5,"AS","N703AS",588,"PSP",123,873,14,57
"27162",4,18,1501,9,1718,5,"OO","N630SK",4761,"LAX",113,834,15,1
"27163",4,18,1505,-5,1738,-3,"US","N621AW",494,"PHX",139,1009,15,5
"27164",4,18,1513,4,1841,4,"UA","N76529",1075,"DEN",131,991,15,13
"27165",4,18,1544,-6,1727,-13,"OO","N957SW",5212,"SFO",84,550,15,44
"27166",4,18,1546,-4,1758,-9,"AS","N614AS",584,"SNA",120,859,15,46
"27167",4,18,1557,87,1647,86,"OO","N584SW",5423,"SEA",34,129,15,57
"27168",4,18,1604,-5,1652,-8,"OO","N291SW",5404,"SEA",38,129,16,4
"27169",4,18,1619,-11,1822,-21,"OO","N224AG",3462,"ONT",110,838,16,19
"27170",4,18,1624,-6,1756,-10,"AS","N625AS",402,"SJC",84,569,16,24
"27171",4,18,1631,76,1952,72,"WN","N960WN",466,"DEN",126,991,16,31
"27172",4,18,1632,17,1911,11,"WN","N443WN",3484,"SLC",85,630,16,32
"27173",4,18,1634,14,1810,5,"WN","N663SW",344,"SJC",80,569,16,34
"27174",4,18,1638,3,1808,-2,"WN","N278WN",522,"OAK",75,543,16,38
"27175",4,18,1638,-3,1912,-10,"DL","N807DN",1194,"SLC",81,630,16,38
"27176",4,18,1703,38,1852,17,"OO","N218AG",3494,"SBA",97,784,17,3
"27177",4,18,1724,-11,1942,-17,"AS","N792AS",562,"LAX",114,834,17,24
"27178",4,18,1728,-1,1822,2,"OO","N568SW",5417,"SEA",39,129,17,28
"27179",4,18,1740,0,1932,-13,"WN","N918WN",1016,"LAS",100,763,17,40
"27180",4,18,1743,-7,1953,-21,"OO","N633SK",4792,"LAX",109,834,17,43
"27181",4,18,1744,-1,1946,-5,"OO","N223AG",3488,"BUR",105,817,17,44
"27182",4,18,1752,-8,2014,-16,"US","N633AW",577,"PHX",128,1009,17,52
"27183",4,18,1754,-7,1945,-6,"OO","N929SW",5553,"SFO",89,550,17,54
"27184",4,18,1757,14,2134,12,"OO","N971SW",5659,"DEN",130,991,17,57
"27185",4,18,1801,-9,1940,-15,"VX","N528VA",948,"SFO",84,550,18,1
"27186",4,18,1828,-7,2123,-5,"AS","N597AS",863,"OGG",343,2562,18,28
"27187",4,18,1833,3,2007,-8,"WN","N428WN",1890,"OAK",82,543,18,33
"27188",4,18,1836,-4,1953,-12,"WN","N435WN",758,"SMF",67,479,18,36
"27189",4,18,1849,-6,2055,1,"AS","N549AS",620,"LAS",104,763,18,49
"27190",4,18,1858,-7,2034,-26,"AS","N618AS",386,"SFO",83,550,18,58
"27191",4,18,1904,-6,2121,-19,"OO","N912SW",6250,"LAX",111,834,19,4
"27192",4,18,1911,-3,2000,-5,"OO","N584SW",5305,"SEA",36,129,19,11
"27193",4,18,1949,-1,2227,-11,"AS","N585AS",137,"ANC",199,1542,19,49
"27194",4,18,1950,-5,2128,-2,"AS","N535AS",404,"SJC",85,569,19,50
"27195",4,18,1956,-5,2037,-3,"OO","N291SW",5465,"RDM",28,116,19,56
"27196",4,18,1957,-5,2035,-6,"OO","N568SW",5403,"EUG",26,106,19,57
"27197",4,18,1958,-7,2229,-16,"WN","N600WN",380,"PHX",138,1009,19,58
"27198",4,18,2011,-4,2213,-13,"OO","N219AG",3464,"ONT",108,838,20,11
"27199",4,18,2019,4,2153,-12,"WN","N618WN",130,"OAK",81,543,20,19
"27200",4,18,2024,39,2159,26,"UA","N37290",1739,"SFO",76,550,20,24
"27201",4,18,2028,-4,2211,-11,"OO","N957SW",5210,"SFO",85,550,20,28
"27202",4,18,2042,312,212,297,"AA","N4XNAA",157,"DFW",192,1616,20,42
"27203",4,18,2042,-8,2258,-14,"AS","N528AS",598,"SAN",119,933,20,42
"27204",4,18,2051,-4,2210,-15,"WN","N397SW",32,"SMF",68,479,20,51
"27205",4,18,2051,-4,430,-36,"B6","N529JB",1206,"JFK",263,2454,20,51
"27206",4,18,2053,-2,2310,-8,"AS","N594AS",566,"LAX",106,834,20,53
"27207",4,18,2114,-1,2250,-5,"WN","N258WN",2080,"SJC",81,569,21,14
"27208",4,18,2118,-12,2318,-15,"AS","N625AS",624,"LAS",104,763,21,18
"27209",4,18,2212,-3,559,-11,"US","N737US",1930,"CLT",266,2282,22,12
"27210",4,18,2213,-7,2253,-6,"OO","N568SW",5440,"RDM",27,116,22,13
"27211",4,18,2226,0,2305,0,"OO","N584SW",5353,"EUG",27,106,22,26
"27212",4,18,2227,-8,54,-27,"AS","N431AS",143,"ANC",192,1542,22,27
"27213",4,18,2228,-2,2328,-10,"OO","N291SW",5437,"LMT",51,241,22,28
"27214",4,18,2244,-1,609,-4,"DL","N811DZ",1824,"ATL",247,2172,22,44
"27215",4,18,2308,-7,437,-23,"UA","N553UA",700,"ORD",193,1739,23,8
"27216",4,18,2355,-4,546,-23,"UA","N33284",1606,"IAH",218,1825,23,55
"27217",4,19,518,-2,744,-6,"US","N523UW",554,"PHX",130,1009,5,18
"27218",4,19,528,-7,853,-14,"UA","N37419",1636,"DEN",126,991,5,28
"27219",4,19,546,-4,1145,-10,"UA","N844UA",387,"IAH",221,1825,5,46
"27220",4,19,549,-6,820,-10,"WN","N622SW",4917,"PHX",135,1009,5,49
"27221",4,19,554,-6,734,-9,"AS","N793AS",406,"SJC",87,569,5,54
"27222",4,19,557,-3,737,-8,"UA","N488UA",302,"SFO",86,550,5,57
"27223",4,19,558,-2,1134,-6,"AA","N592AA",1650,"DFW",197,1616,5,58
"27224",4,19,558,-2,841,-2,"DL","N3736C",1831,"SLC",82,630,5,58
"27225",4,19,600,-10,1144,-28,"UA","N38473",1215,"ORD",199,1739,6,0
"27226",4,19,600,0,927,0,"F9","N201FR",358,"DEN",126,991,6,0
